f_name,pic_url,rate,comm,url,address,b_time,geo_loc
Coffee HABU Co. 咖啡哈巭,https://lh3.googleusercontent.com/p/AF1QipPomoiOxYZjcwG7vyK52nlngRy3JSRddEtKkilW=w122-h92-k-no,4.7,590,https://www.google.com.tw/maps/place/Coffee+HABU+Co.+%E5%92%96%E5%95%A1%E5%93%88%E5%B7%AD/data=!4m7!3m6!1s0x3442a90f8120659d:0x76d55bc4ef743b75!8m2!3d25.0207471!4d121.4682762!16s%2Fg%2F11t4gy29f6!19sChIJnWUggQ-pQjQRdTt078Rb1XY?authuser=0&hl=zh-TW&rclk=1,220新北市板橋區文化路一段270巷3弄24號,星期三、11:00 到 20:00; 星期四、休息; 星期五、11:00 到 20:00; 星期六、11:00 到 20:00; 星期日、11:00 到 19:00; 星期一、11:00 到 20:00; 星期二、11:00 到 20:00. 隱藏本週營業時間,"25.0207471,121.4682762"
Sky Cofi 咖啡館,https://lh3.googleusercontent.com/p/AF1QipMf-5CyLWEhIU71wqpHJdXjcLxOoVJyKRmN_ftK=w122-h92-k-no,4.8,544,https://www.google.com.tw/maps/place/Sky+Cofi+%E5%92%96%E5%95%A1%E9%A4%A8/data=!4m7!3m6!1s0x3442ab902c5b9ac7:0x6b8fb61fe72ab5f9!8m2!3d25.0520768!4d121.5462024!16s%2Fg%2F11q96j93q0!19sChIJx5pbLJCrQjQR-bUq5x-2j2s?authuser=0&hl=zh-TW&rclk=1,,,"25.0520768,121.5462024"
黑雨kuro ame（假日4點前限時，無訂位服務）,https://lh3.googleusercontent.com/p/AF1QipOHHDzxtJupcc8rMD_5UY90pUJhPCDWkaa-OilT=w122-h92-k-no,4.9,140,https://www.google.com.tw/maps/place/%E9%BB%91%E9%9B%A8kuro+ame%EF%BC%88%E5%81%87%E6%97%A54%E9%BB%9E%E5%89%8D%E9%99%90%E6%99%82%EF%BC%8C%E7%84%A1%E8%A8%82%E4%BD%8D%E6%9C%8D%E5%8B%99%EF%BC%89/data=!4m7!3m6!1s0x3442a906ffd5b105:0x7d267c80e8bd99c6!8m2!3d25.0099714!4d121.5132956!16s%2Fg%2F11spzl5vrx!19sChIJBbHV_wapQjQRxpm96IB8Jn0?authuser=0&hl=zh-TW&rclk=1,234新北市永和區和平街30號,星期三、13:00 到 20:00; 星期四、12:00 到 20:00; 星期五、12:30 到 20:00; 星期六、13:00 到 18:30; 星期日、12:00 到 19:30; 星期一、休息; 星期二、00:00 到 20:00. 隱藏本週營業時間,"25.0099714,121.5132956"
瑋蜜我想喝咖啡,https://lh3.googleusercontent.com/p/AF1QipMtgqAzbRaOhpdx26DU6HC6L6LFI4t6y5iyP2vM=w80-h106-k-no,4.9,332,https://www.google.com.tw/maps/place/%E7%91%8B%E8%9C%9C%E6%88%91%E6%83%B3%E5%96%9D%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442a9946b57208f:0x4cabe585ea33d59a!8m2!3d25.0620605!4d121.4886104!16s%2Fg%2F11j7dbj67g!19sChIJjyBXa5SpQjQRmtUz6oXlq0w?authuser=0&hl=zh-TW&rclk=1,,,"25.0620605,121.4886104"
森氏咖啡所,https://lh3.googleusercontent.com/p/AF1QipMH44aMrIuL_kkFCvhlChfxrDP2R-eNbPtWziI=w138-h92-k-no,4.4,869,https://www.google.com.tw/maps/place/%E6%A3%AE%E6%B0%8F%E5%92%96%E5%95%A1%E6%89%80/data=!4m7!3m6!1s0x3442a9dc4818bf15:0xb257d6265c175669!8m2!3d25.0032241!4d121.5106736!16s%2Fg%2F11df0q90mt!19sChIJFb8YSNypQjQRaVYXXCbWV7I?authuser=0&hl=zh-TW&rclk=1,234新北市永和區水源街39巷26號,星期三、12:00 到 22:30; 星期四、休息; 星期五、12:00 到 22:30; 星期六、12:00 到 22:30; 星期日、12:00 到 22:30; 星期一、12:00 到 22:30; 星期二、12:00 到 22:30. 隱藏本週營業時間,"25.0032241,121.5106736"
Snob Cafe,https://lh3.googleusercontent.com/p/AF1QipMLhKQ4tfxNJtk85t0lk4MF3q5xw6Wji8y5J2Ne=w122-h92-k-no,4.5,274,https://www.google.com.tw/maps/place/Snob+Cafe/data=!4m7!3m6!1s0x3442abd6a2f7c5c1:0xdad153b862492b22!8m2!3d25.0424935!4d121.5666933!16s%2Fg%2F11sf47bsm0!19sChIJwcX3otarQjQRIitJYrhT0do?authuser=0&hl=zh-TW&rclk=1,110台北市信義區基隆路一段147巷21號,星期三、10:00 到 17:30; 星期四、10:00 到 17:30; 星期五、10:00 到 17:30; 星期六、10:00 到 17:30; 星期日、10:00 到 17:30; 星期一、10:00 到 17:30; 星期二、10:00 到 17:30. 隱藏本週營業時間,"25.0424935,121.5666933"
林椐咖啡-新莊店(店休日依粉絲專頁公告為主),https://lh3.googleusercontent.com/p/AF1QipOT98ALN1tybgvtrHIEggPgYVmqSC_Aa3OO9xYT=w122-h92-k-no,4.8,355,https://www.google.com.tw/maps/place/%E6%9E%97%E6%A4%90%E5%92%96%E5%95%A1-%E6%96%B0%E8%8E%8A%E5%BA%97%28%E5%BA%97%E4%BC%91%E6%97%A5%E4%BE%9D%E7%B2%89%E7%B5%B2%E5%B0%88%E9%A0%81%E5%85%AC%E5%91%8A%E7%82%BA%E4%B8%BB%29/data=!4m7!3m6!1s0x3442a7119deb55e7:0x2d23c1777d2ab3a8!8m2!3d25.0228427!4d121.4174515!16s%2Fg%2F11rv6bxlj5!19sChIJ51XrnRGnQjQRqLMqfXfBIy0?authuser=0&hl=zh-TW&rclk=1,242新北市新莊區中正路新生巷55號,星期三、11:00 到 19:00; 星期四、11:00 到 19:00; 星期五、11:00 到 19:00; 星期六、11:00 到 19:00; 星期日、11:00 到 19:00; 星期一、11:00 到 19:00; 星期二、11:00 到 19:00. 隱藏本週營業時間,"25.0228427,121.4174515"
壹陸壹咖啡場所（E61）,https://lh3.googleusercontent.com/p/AF1QipOdZhf75JfBQvv-svS2nGi2L1Nepcq8Msbpg1zo=w122-h92-k-no,4.6,926,https://www.google.com.tw/maps/place/%E5%A3%B9%E9%99%B8%E5%A3%B9%E5%92%96%E5%95%A1%E5%A0%B4%E6%89%80%EF%BC%88E61%EF%BC%89/data=!4m7!3m6!1s0x3442a9e744389887:0xa06a0fda5f3a778d!8m2!3d25.0017555!4d121.515112!16s%2Fg%2F1tf6zmy_!19sChIJh5g4ROepQjQRjXc6X9oPaqA?authuser=0&hl=zh-TW&rclk=1,234新北市永和區安樂路200號,星期三、15:00 到 19:00; 星期四、15:00 到 19:00; 星期五、15:00 到 19:00; 星期六、休息; 星期日、休息; 星期一、休息; 星期二、15:00 到 19:00. 隱藏本週營業時間,"25.0017555,121.515112"
稼咖啡Jia Cafe Co-working space,https://lh3.googleusercontent.com/p/AF1QipO1_jonUNUDgxVZd3YRR65-0HvU3CzRIqITElY=w92-h92-k-no,4.5,809,https://www.google.com.tw/maps/place/%E7%A8%BC%E5%92%96%E5%95%A1Jia+Cafe+Co-working+space/data=!4m7!3m6!1s0x3442a81f91e9375b:0x513a781c62f85cbc!8m2!3d25.0083561!4d121.4676912!16s%2Fg%2F11df7yd509!19sChIJWzfpkR-oQjQRvFz4Yhx4OlE?authuser=0&hl=zh-TW&rclk=1,220新北市板橋區民族路129巷10號,星期三、11:00 到 21:00; 星期四、11:00 到 21:00; 星期五、11:00 到 20:00; 星期六、11:00 到 21:00; 星期日、11:00 到 21:00; 星期一、休息; 星期二、11:00 到 20:00. 隱藏本週營業時間,"25.0083561,121.4676912"
牡丹 Botan coffee（每週五鹹食12:00供應、無訂位、公休日詳情IG),https://lh3.googleusercontent.com/p/AF1QipOaxJlBAfII-DrvJOtM5-HM1s6ieHxBTEskVwYa=w80-h106-k-no,4.8,203,https://www.google.com.tw/maps/place/%E7%89%A1%E4%B8%B9+Botan+coffee%EF%BC%88%E6%AF%8F%E9%80%B1%E4%BA%94%E9%B9%B9%E9%A3%9F12:00%E4%BE%9B%E6%87%89%E3%80%81%E7%84%A1%E8%A8%82%E4%BD%8D%E3%80%81%E5%85%AC%E4%BC%91%E6%97%A5%E8%A9%B3%E6%83%85IG%29/data=!4m7!3m6!1s0x3442a92024ad83a1:0x28ff33f95575740a!8m2!3d25.0775092!4d121.4979855!16s%2Fg%2F11kk4s6jtq!19sChIJoYOtJCCpQjQRCnR1Vfkz_yg?authuser=0&hl=zh-TW&rclk=1,241新北市三重區元富二街2號,星期三、休息; 星期四、休息; 星期五、11:00 到 20:00; 星期六、11:00 到 20:00; 星期日、11:00 到 20:00; 星期一、11:00 到 20:00; 星期二、11:00 到 20:00. 隱藏本週營業時間,"25.0775092,121.4979855"
